1,1,0.613000,0.035000,0.132000,0.042000,0.63800
1,2,0.771000,0.032000,0.141000,0.112000,0.79600
1,3,0.649000,0.035000,0.141000,0.048000,0.67500
1,4,0.646000,0.034000,0.143000,0.048000,0.67200
1,5,0.694000,0.033000,0.208000,0.045000,0.71800
1,6,0.617000,0.032000,0.136000,0.048000,0.64100
1,7,0.614000,0.034000,0.133000,0.042000,0.63800
1,8,0.658000,0.033000,0.134000,0.042000,0.68300
1,9,0.620000,0.032000,0.138000,0.045000,0.64500
1,10,0.628000,0.042000,0.134000,0.049000,0.65300
1,11,0.613000,0.031000,0.138000,0.046000,0.63700
1,12,0.619000,0.032000,0.137000,0.045000,0.64200
1,13,0.614000,0.032000,0.132000,0.044000,0.64600
1,14,0.595000,0.031000,0.133000,0.043000,0.61800
1,15,0.595000,0.031000,0.134000,0.042000,0.61800
1,16,0.619000,0.033000,0.135000,0.048000,0.64300
1,17,0.613000,0.031000,0.143000,0.053000,0.63500
1,18,0.652000,0.032000,0.135000,0.044000,0.67700
1,19,0.616000,0.032000,0.134000,0.044000,0.64000
1,20,0.595000,0.031000,0.130000,0.042000,0.61800
1,21,0.617000,0.033000,0.137000,0.044000,0.64000
1,22,0.612000,0.032000,0.136000,0.043000,0.63600
1,23,0.681000,0.032000,0.132000,0.044000,0.70400
1,24,0.593000,0.031000,0.133000,0.046000,0.61600
1,25,0.614000,0.031000,0.130000,0.043000,0.63600
1,26,0.635000,0.041000,0.136000,0.055000,0.65900
1,27,0.683000,0.058000,0.137000,0.045000,0.70800
1,28,0.652000,0.033000,0.135000,0.048000,0.67600
1,29,0.596000,0.031000,0.129000,0.045000,0.61900
1,30,0.614000,0.032000,0.142000,0.043000,0.69400
1,31,0.616000,0.033000,0.135000,0.044000,0.64000
1,32,0.614000,0.033000,0.135000,0.044000,0.63800
1,33,0.668000,0.032000,0.140000,0.046000,0.69100
1,34,0.642000,0.035000,0.143000,0.049000,0.66900
1,35,0.641000,0.035000,0.140000,0.048000,0.66700
1,36,0.619000,0.033000,0.136000,0.049000,0.64400
1,37,0.639000,0.034000,0.138000,0.051000,0.66400
1,38,0.613000,0.032000,0.133000,0.044000,0.63700
1,39,0.756000,0.033000,0.245000,0.047000,0.78000
1,40,0.594000,0.031000,0.128000,0.045000,0.61800
1,41,0.597000,0.032000,0.129000,0.046000,0.62000
1,42,0.612000,0.032000,0.134000,0.046000,0.63600
1,43,0.614000,0.032000,0.136000,0.045000,0.63700
1,44,0.703000,0.032000,0.135000,0.041000,0.72700
1,45,0.615000,0.032000,0.133000,0.047000,0.63900
