1,6,1.602000,0.085000,0.354000,0.115000,1.66900
1,5,1.603000,0.083000,0.353000,0.118000,1.67300
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
1,9,1.632000,0.085000,0.351000,0.116000,1.69400
1,6,1.602000,0.085000,0.354000,0.115000,1.66900
1,4,1.610000,0.096000,0.351000,0.115000,1.67000
1,4,1.610000,0.096000,0.351000,0.115000,1.67000
1,2,1.596000,0.084000,0.351000,0.120000,1.65600
1,6,1.602000,0.085000,0.354000,0.115000,1.66900
1,5,1.603000,0.083000,0.353000,0.118000,1.67300
1,5,1.603000,0.083000,0.353000,0.118000,1.67300
2,2,1.184000,0.077500,0.343500,0.086500,2.45800
1,9,1.632000,0.085000,0.351000,0.116000,1.69400
2,2,1.184000,0.077500,0.343500,0.086500,2.45800
1,6,1.602000,0.085000,0.354000,0.115000,1.66900
2,3,1.234500,0.076000,0.340500,0.090000,2.56000
1,6,1.602000,0.085000,0.354000,0.115000,1.66900
1,7,1.614000,0.087000,0.354000,0.117000,1.67900
2,4,1.446000,0.092500,0.381000,0.112000,3.00600
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
1,6,1.602000,0.085000,0.354000,0.115000,1.66900
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
1,7,1.614000,0.087000,0.354000,0.117000,1.67900
2,3,1.234500,0.076000,0.340500,0.090000,2.56000
2,2,1.184000,0.077500,0.343500,0.086500,2.45800
2,5,1.204500,0.078500,0.343000,0.089500,2.50800
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
1,10,1.596000,0.084000,0.354000,0.121000,1.66100
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
2,6,1.205000,0.077000,0.340500,0.086500,2.50100
2,5,1.204500,0.078500,0.343000,0.089500,2.50800
2,2,1.184000,0.077500,0.343500,0.086500,2.45800
2,6,1.205000,0.077000,0.340500,0.086500,2.50100
2,4,1.446000,0.092500,0.381000,0.112000,3.00600
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
1,10,1.596000,0.084000,0.354000,0.121000,1.66100
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
2,8,1.184000,0.077000,0.343000,0.090500,2.46200
1,8,1.628000,0.084000,0.350000,0.120000,1.68900
1,9,1.632000,0.085000,0.351000,0.116000,1.69400
2,6,1.205000,0.077000,0.340500,0.086500,2.50100
2,7,1.183000,0.077000,0.343000,0.088000,2.46100
2,2,1.184000,0.077500,0.343500,0.086500,2.45800
2,5,1.204500,0.078500,0.343000,0.089500,2.50800
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
2,6,1.205000,0.077000,0.340500,0.086500,2.50100
1,10,1.596000,0.084000,0.354000,0.121000,1.66100
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
2,1,1.194000,0.078500,0.344000,0.088500,2.49200
2,6,1.205000,0.077000,0.340500,0.086500,2.50100
2,2,1.184000,0.077500,0.343500,0.086500,2.45800
2,8,1.184000,0.077000,0.343000,0.090500,2.46200
2,5,1.204500,0.078500,0.343000,0.089500,2.50800
2,3,1.234500,0.076000,0.340500,0.090000,2.56000
2,2,1.184000,0.077500,0.343500,0.086500,2.45800
2,3,1.234500,0.076000,0.340500,0.090000,2.56000
2,10,1.187500,0.077000,0.341000,0.090000,2.46700
2,9,1.188500,0.077500,0.340000,0.090000,2.47100
2,7,1.183000,0.077000,0.343000,0.088000,2.46100
2,5,1.204500,0.078500,0.343000,0.089500,2.50800
2,7,1.183000,0.077000,0.343000,0.088000,2.46100
2,6,1.205000,0.077000,0.340500,0.086500,2.50100
2,7,1.183000,0.077000,0.343000,0.088000,2.46100
2,8,1.184000,0.077000,0.343000,0.090500,2.46200
3,1,1.041333,0.073333,0.338333,0.078667,3.24600
2,4,1.446000,0.092500,0.381000,0.112000,3.00600
2,6,1.205000,0.077000,0.340500,0.086500,2.50100
2,5,1.204500,0.078500,0.343000,0.089500,2.50800
2,5,1.204500,0.078500,0.343000,0.089500,2.50800
2,7,1.183000,0.077000,0.343000,0.088000,2.46100
3,1,1.041333,0.073333,0.338333,0.078667,3.24600
3,3,1.068333,0.073333,0.339333,0.078667,3.32900
3,5,1.053333,0.074000,0.342667,0.080333,3.29400
3,2,1.054000,0.075333,0.341000,0.078333,3.29500
2,7,1.183000,0.077000,0.343000,0.088000,2.46100
