1,23,0.681000,0.032000,0.132000,0.044000,0.70400
1,16,0.619000,0.033000,0.135000,0.048000,0.64300
1,42,0.612000,0.032000,0.134000,0.046000,0.63600
1,15,0.595000,0.031000,0.134000,0.042000,0.61800
1,46,0.619000,0.033000,0.133000,0.047000,0.64300
1,2,0.771000,0.032000,0.141000,0.112000,0.79600
1,43,0.614000,0.032000,0.136000,0.045000,0.63700
1,36,0.619000,0.033000,0.136000,0.049000,0.64400
1,14,0.595000,0.031000,0.133000,0.043000,0.61800
1,34,0.642000,0.035000,0.143000,0.049000,0.66900
1,25,0.614000,0.031000,0.130000,0.043000,0.63600
1,3,0.649000,0.035000,0.141000,0.048000,0.67500
1,39,0.756000,0.033000,0.245000,0.047000,0.78000
1,5,0.694000,0.033000,0.208000,0.045000,0.71800
1,30,0.614000,0.032000,0.142000,0.043000,0.69400
2,13,0.489500,0.042500,0.130500,0.035500,1.01400
2,33,0.486000,0.058000,0.129000,0.032500,1.00600
2,38,0.441000,0.028000,0.128000,0.030500,0.91600
2,26,0.442000,0.028500,0.127500,0.032500,0.91700
2,50,0.455000,0.029000,0.133000,0.034500,0.94600
2,19,0.458000,0.029500,0.132000,0.033500,0.95200
2,39,0.459000,0.030000,0.135000,0.037500,0.95300
2,18,0.456500,0.029500,0.131000,0.034000,0.95000
2,9,0.449500,0.029000,0.137500,0.033000,0.93300
2,21,0.455000,0.029500,0.130500,0.033500,0.94600
2,30,0.455000,0.029000,0.131500,0.034500,0.94500
2,44,0.458000,0.030000,0.131000,0.034500,0.95400
2,2,0.455500,0.029000,0.131000,0.035000,0.94700
2,12,0.458500,0.033500,0.133000,0.033500,0.95100
2,25,0.479000,0.028500,0.152000,0.035000,0.99400
3,1,0.401000,0.027333,0.125667,0.028667,1.24900
3,29,0.409000,0.027667,0.141333,0.029333,1.27200
3,19,0.406333,0.028667,0.129333,0.031333,1.26800
3,46,0.419000,0.030000,0.136333,0.032333,1.30700
3,10,0.408333,0.028333,0.132000,0.032000,1.27200
3,50,0.402000,0.028333,0.130000,0.031333,1.25000
3,42,0.402333,0.028667,0.130333,0.031667,1.25600
3,15,0.431000,0.048000,0.135000,0.030333,1.34000
3,9,0.402000,0.028333,0.132000,0.031000,1.25200
3,34,0.428000,0.029000,0.145333,0.029667,1.33300
3,48,0.402667,0.028333,0.128333,0.030333,1.25400
3,13,0.406000,0.028333,0.135000,0.030667,1.26800
3,43,0.395667,0.027333,0.126667,0.030000,1.23100
3,3,0.413000,0.027333,0.125000,0.050333,1.28400
3,31,0.407667,0.028333,0.133000,0.030667,1.27000
4,9,0.374750,0.028000,0.130000,0.027250,1.55700
4,41,0.374000,0.027250,0.131000,0.028250,1.55400
4,1,0.362500,0.026250,0.125750,0.027500,1.50600
4,38,0.374500,0.027500,0.130750,0.027500,1.55600
4,24,0.383000,0.029250,0.129000,0.033500,1.58900
4,10,0.375250,0.027500,0.130250,0.028750,1.56200
4,15,0.375250,0.026250,0.127000,0.025250,1.55800
4,20,0.394000,0.029250,0.137250,0.029500,1.64300
4,28,0.378750,0.027750,0.131500,0.029750,1.57200
4,25,0.399250,0.027250,0.137000,0.030500,1.65500
4,13,0.396750,0.027750,0.131250,0.027000,1.64500
4,47,0.374250,0.027500,0.129750,0.027250,1.55900
4,8,0.384000,0.029750,0.132250,0.030000,1.59500
4,17,0.388500,0.030250,0.131750,0.038250,1.61300
4,18,0.369000,0.026250,0.125500,0.027250,1.54000
5,19,0.361800,0.027200,0.134600,0.028600,1.87600
5,28,0.351000,0.025800,0.127400,0.029200,1.82200
5,41,0.366600,0.028000,0.135200,0.025200,1.90100
5,46,0.360200,0.027400,0.129800,0.027200,1.89100
5,23,0.380600,0.027000,0.129600,0.026800,1.97500
5,10,0.357200,0.027600,0.131400,0.026600,1.85700
5,31,0.362600,0.029200,0.131000,0.026000,1.88900
5,21,0.367400,0.036200,0.129600,0.027200,1.91700
5,27,0.356800,0.026400,0.125800,0.027800,1.85300
5,48,0.371400,0.027000,0.132400,0.026800,1.92700
5,5,0.379400,0.029200,0.136000,0.026200,1.96900
5,33,0.348600,0.026400,0.125600,0.027000,1.80900
5,40,0.374000,0.027800,0.137200,0.027400,1.94000
5,49,0.364200,0.027000,0.130200,0.029400,1.88900
5,4,0.368000,0.027400,0.130200,0.027600,1.91000
6,2,0.371500,0.026833,0.140500,0.034833,2.30800
6,44,0.349833,0.027167,0.132667,0.025333,2.17800
6,22,0.352833,0.029500,0.130500,0.026000,2.20100
6,14,0.373167,0.029333,0.137667,0.025500,2.32000
6,13,0.361667,0.027667,0.127667,0.028333,2.25100
6,4,0.342167,0.026167,0.126167,0.028833,2.13000
6,36,0.362667,0.027167,0.137333,0.026333,2.27100
6,26,0.347667,0.026833,0.129167,0.027333,2.16800
6,39,0.349000,0.026833,0.129667,0.024833,2.17500
6,10,0.364167,0.028167,0.133500,0.028167,2.27100
6,15,0.347833,0.026833,0.129167,0.024667,2.16800
6,16,0.349667,0.027333,0.130167,0.026000,2.17900
6,47,0.348833,0.026500,0.132167,0.025833,2.17600
6,5,0.354667,0.027167,0.132167,0.029167,2.21200
6,11,0.352500,0.027000,0.128667,0.027000,2.20000
7,15,0.339143,0.026143,0.126571,0.025143,2.46400
7,46,0.355714,0.026571,0.138429,0.026571,2.58900
7,31,0.332286,0.025571,0.126714,0.024857,2.41600
7,7,0.329000,0.026000,0.125429,0.025143,2.39100
7,6,0.335857,0.026000,0.124714,0.025571,2.44200
7,47,0.342571,0.026429,0.129571,0.025429,2.48900
7,38,0.356714,0.026286,0.144429,0.025571,2.58900
7,19,0.328857,0.025857,0.125714,0.024571,2.39100
7,39,0.339714,0.026143,0.129429,0.027857,2.47200
7,45,0.332571,0.025857,0.127429,0.025000,2.41600
7,14,0.342143,0.026714,0.131857,0.025714,2.48700
7,9,0.345429,0.026857,0.129286,0.025143,2.50900
7,40,0.339000,0.026571,0.127571,0.025429,2.46400
7,2,0.328857,0.025714,0.124429,0.024286,2.39400
7,26,0.343429,0.026714,0.126857,0.027000,2.49900
8,26,0.337375,0.028250,0.129125,0.027625,2.80200
8,9,0.343750,0.026750,0.129750,0.035750,2.85000
8,41,0.349500,0.027125,0.132750,0.025250,2.90200
8,11,0.342250,0.025250,0.136250,0.025750,2.83800
8,17,0.348000,0.027250,0.135125,0.028000,2.89300
8,6,0.337875,0.031000,0.128875,0.024125,2.81500
8,38,0.334000,0.026750,0.128875,0.025500,2.77500
8,19,0.338250,0.026250,0.134625,0.023625,2.81200
8,4,0.337125,0.027625,0.130875,0.025125,2.80100
8,39,0.337750,0.026875,0.131875,0.025625,2.80300
8,50,0.336125,0.026125,0.132375,0.025500,2.79100
8,23,0.344500,0.027375,0.135250,0.024750,2.85700
8,49,0.324625,0.025625,0.125625,0.024250,2.69700
8,21,0.333000,0.026500,0.130375,0.024250,2.76900
8,14,0.334125,0.026625,0.130875,0.025375,2.77200
9,36,0.344889,0.026778,0.132889,0.025000,3.22300
9,18,0.335333,0.026667,0.133000,0.024000,3.13300
9,43,0.319000,0.025556,0.124222,0.024778,2.98300
9,35,0.334667,0.027000,0.129222,0.023778,3.12400
9,3,0.346778,0.027333,0.132444,0.025111,3.25000
9,34,0.347889,0.026556,0.131889,0.025333,3.25500
9,39,0.343889,0.026444,0.131444,0.032889,3.21300
9,17,0.340000,0.026333,0.135556,0.025667,3.18300
9,9,0.335667,0.027000,0.132000,0.023333,3.13700
9,7,0.372111,0.028333,0.132111,0.028889,3.48700
9,5,0.334111,0.026444,0.129222,0.027111,3.13000
9,8,0.355222,0.029444,0.138222,0.027111,3.31500
9,29,0.346667,0.028222,0.139111,0.024333,3.23400
9,2,0.406667,0.059778,0.141667,0.035889,3.81800
9,14,0.341444,0.026667,0.134667,0.025333,3.18700
10,31,0.791000,0.153100,0.392400,0.026800,8.13600
10,37,0.354900,0.027600,0.131800,0.025300,3.71200
10,23,0.330400,0.026400,0.130100,0.024900,3.43200
10,11,0.333000,0.032400,0.128900,0.026300,3.45300
10,18,0.620300,0.289600,0.134300,0.027100,6.36100
10,27,0.336600,0.026400,0.136100,0.024300,3.49500
10,6,0.333200,0.027100,0.130300,0.024700,3.46700
10,7,0.328400,0.025900,0.130200,0.025400,3.40800
10,29,0.334600,0.030500,0.129600,0.026200,3.47300
10,38,0.343500,0.027100,0.130200,0.028400,3.57700
10,19,0.351200,0.028400,0.136900,0.025800,3.65800
10,3,0.338100,0.027400,0.130500,0.024100,3.50600
10,9,0.322500,0.025200,0.128200,0.025300,3.34800
10,35,0.360800,0.027400,0.139100,0.037600,3.74100
10,45,0.506800,0.027600,0.160200,0.025400,5.20900
11,26,0.329818,0.025909,0.131091,0.026909,3.77300
11,43,0.330636,0.027000,0.132091,0.023000,3.77200
11,12,0.331909,0.026545,0.132455,0.022455,3.79300
11,40,0.336455,0.027182,0.137727,0.024909,3.84600
11,3,0.333182,0.026091,0.134000,0.024091,3.81100
11,1,0.334091,0.027636,0.134545,0.025182,3.82100
11,42,0.336545,0.026182,0.132727,0.026636,3.85000
11,46,0.330818,0.026909,0.132364,0.023000,3.77600
11,22,0.336455,0.028727,0.132364,0.024727,3.85200
11,2,0.337818,0.028182,0.134364,0.025273,3.85700
11,29,0.329182,0.027364,0.131091,0.024727,3.75800
11,38,0.346182,0.028909,0.135727,0.025273,3.95300
11,32,0.327182,0.025909,0.131000,0.024545,3.74000
11,17,0.336909,0.027909,0.135273,0.025091,3.84400
11,44,0.342818,0.028091,0.137091,0.025273,3.90800
12,26,0.311750,0.025500,0.125667,0.023333,3.89500
12,13,0.338333,0.029583,0.135250,0.024750,4.21200
12,40,0.324083,0.025833,0.130000,0.023250,4.04200
12,37,0.338750,0.025750,0.141250,0.023417,4.21700
12,4,0.337917,0.028833,0.135000,0.025917,4.20700
12,35,0.331583,0.027083,0.133250,0.024833,4.13500
12,31,0.326583,0.025833,0.136250,0.024250,4.06800
12,45,0.326917,0.026000,0.132667,0.025417,4.07200
12,21,0.322167,0.026000,0.127000,0.023667,4.01600
12,24,0.321833,0.025500,0.130500,0.023833,4.00700
12,9,0.328333,0.026917,0.132417,0.024917,4.09100
12,49,0.321000,0.027333,0.127333,0.024917,4.00200
12,10,0.334083,0.026750,0.131583,0.024000,4.16600
12,29,0.312667,0.028250,0.125750,0.023417,3.89600
12,38,0.320583,0.025833,0.128000,0.024000,4.00500
13,12,0.318308,0.025923,0.128615,0.023846,4.29400
13,15,0.337923,0.026846,0.132462,0.023846,4.56100
13,6,0.309385,0.024846,0.125538,0.023385,4.17700
13,31,0.330769,0.027308,0.137077,0.023077,4.46500
13,17,0.317308,0.025846,0.127538,0.023000,4.28100
13,10,0.318769,0.026308,0.130154,0.022538,4.29900
13,29,0.322077,0.026077,0.129308,0.025231,4.34600
13,1,0.329231,0.026538,0.135077,0.023615,4.44200
13,3,0.315385,0.026231,0.127692,0.021538,4.25500
13,5,0.327538,0.025846,0.132000,0.025462,4.41800
13,4,0.312923,0.025385,0.127615,0.022385,4.22500
13,34,0.329538,0.029923,0.133846,0.023538,4.45700
13,14,0.332692,0.025846,0.141077,0.025000,4.49800
13,21,0.318154,0.028923,0.128154,0.023308,4.30100
13,26,0.314000,0.026000,0.127538,0.023462,4.24700
14,34,0.312714,0.025357,0.127643,0.023000,4.54500
14,38,0.309714,0.025071,0.125214,0.022571,4.51000
14,33,0.315929,0.026714,0.128286,0.023143,4.59300
14,35,0.328357,0.026429,0.134714,0.023643,4.78600
14,12,0.319357,0.027071,0.129786,0.022714,4.70800
14,49,0.332714,0.027857,0.135143,0.024643,4.84400
14,20,0.324929,0.025429,0.137071,0.023571,4.72100
14,19,0.314714,0.025643,0.130214,0.022429,4.57800
14,17,0.317143,0.026357,0.128286,0.022357,4.60500
14,44,0.311357,0.026429,0.128357,0.022071,4.52700
14,31,0.313714,0.024929,0.124500,0.022143,4.55900
14,3,0.313286,0.025571,0.127929,0.023000,4.56100
14,7,0.323500,0.027929,0.132429,0.023357,4.69700
14,21,0.334643,0.027071,0.139643,0.023429,4.86600
14,41,0.316214,0.025643,0.126571,0.022429,4.59500
15,6,0.316733,0.025467,0.130267,0.023133,4.93100
15,23,0.309467,0.025600,0.126533,0.022533,4.82000
15,46,0.320133,0.026067,0.135467,0.022800,4.98100
15,36,0.320600,0.026000,0.135133,0.023667,5.00500
15,35,0.321067,0.025667,0.132867,0.024200,5.00100
15,47,0.313000,0.026667,0.126600,0.023667,4.87100
15,5,0.316400,0.027200,0.130667,0.022000,4.96900
15,8,0.325000,0.025867,0.134133,0.023867,5.05500
15,15,0.308600,0.025200,0.127200,0.022000,4.80800
15,16,0.313800,0.025533,0.129333,0.022533,4.88600
15,4,0.315667,0.025733,0.129733,0.023467,4.91900
15,38,0.328400,0.025933,0.135133,0.022733,5.11400
15,12,0.329867,0.027000,0.133133,0.024333,5.14600
15,43,0.314867,0.025333,0.127267,0.022733,4.90600
15,14,0.324067,0.025533,0.135733,0.022800,5.05100
16,22,0.304625,0.024875,0.124875,0.023438,5.05900
16,7,0.309688,0.025563,0.128312,0.022312,5.14900
16,9,0.313188,0.025250,0.128563,0.023063,5.20300
16,28,0.316438,0.026312,0.128500,0.021375,5.25700
16,47,0.308438,0.026562,0.126250,0.022125,5.12400
16,45,0.309188,0.025312,0.130437,0.021750,5.13600
16,38,0.319125,0.026125,0.129750,0.023688,5.31700
16,5,0.318625,0.025875,0.131000,0.023688,5.28900
16,33,0.310875,0.025375,0.125125,0.021688,5.17200
16,25,0.320625,0.025625,0.128625,0.023500,5.33400
16,31,0.315000,0.025625,0.131313,0.023125,5.23100
16,30,0.319688,0.025937,0.134125,0.023375,5.31600
16,1,0.318063,0.025500,0.129187,0.022750,5.31000
16,16,0.314938,0.027000,0.128813,0.023500,5.23400
16,48,0.316438,0.026125,0.130813,0.022188,5.27000
17,20,0.321353,0.027118,0.132471,0.023294,5.72000
17,47,0.315824,0.025647,0.131294,0.023353,5.57500
17,8,0.314529,0.025824,0.132059,0.021941,5.55100
17,23,0.314529,0.025294,0.130706,0.023000,5.56500
17,50,0.313882,0.025882,0.128059,0.023529,5.53900
17,46,0.309647,0.026706,0.127882,0.022176,5.47600
17,27,0.329706,0.026647,0.133235,0.024294,5.82300
17,38,0.316882,0.025412,0.133000,0.023235,5.66100
17,14,0.317882,0.027882,0.131412,0.022176,5.60900
17,41,0.305647,0.025412,0.126941,0.022588,5.39400
17,37,0.316118,0.025824,0.132706,0.022529,5.58700
17,29,0.309882,0.026471,0.128412,0.023882,5.47300
17,42,0.324529,0.030412,0.132941,0.024471,5.72800
17,13,0.320412,0.026235,0.133000,0.021412,5.65100
17,32,0.313765,0.025941,0.128176,0.022588,5.53500
18,32,0.319556,0.025944,0.133222,0.022556,5.97400
18,39,0.324389,0.026222,0.134944,0.023778,6.08100
18,17,0.308333,0.027056,0.125833,0.024056,5.77000
18,44,0.311778,0.025500,0.127778,0.021889,5.83200
18,41,0.317556,0.025444,0.133389,0.023889,5.94100
18,49,0.325500,0.026167,0.137167,0.021722,6.07900
18,21,0.321389,0.026444,0.136111,0.022444,6.00400
18,43,0.308500,0.025056,0.129944,0.021833,5.77300
18,4,0.307167,0.025611,0.126722,0.022778,5.73700
18,11,0.316944,0.027056,0.131889,0.022667,5.97500
18,14,0.332833,0.026444,0.142111,0.023500,6.22500
18,24,0.310389,0.025611,0.126444,0.022056,5.80900
18,26,0.312722,0.025500,0.129333,0.023000,5.84400
18,31,0.307833,0.024889,0.130833,0.022778,5.76000
18,29,0.307444,0.025444,0.125889,0.023278,5.74600
19,6,0.311684,0.025053,0.128316,0.021579,6.14100
19,35,0.307158,0.026421,0.127211,0.021632,6.06100
19,9,0.314316,0.026316,0.131526,0.022579,6.23000
19,31,0.304737,0.025105,0.125895,0.021316,6.01500
19,43,0.305000,0.025368,0.126632,0.021737,6.02000
19,45,0.307842,0.025632,0.127842,0.022105,6.13000
19,37,0.311211,0.026316,0.127526,0.022053,6.14400
19,26,0.310789,0.026158,0.127158,0.021737,6.14000
19,29,0.308789,0.025526,0.129158,0.022421,6.09200
19,40,0.312790,0.026684,0.130526,0.022579,6.21500
19,15,0.310684,0.026105,0.127895,0.022316,6.12700
19,16,0.312421,0.026053,0.125737,0.022000,6.15900
19,18,0.301211,0.024684,0.126684,0.022211,5.94400
19,5,0.314526,0.025421,0.135053,0.021842,6.20000
19,11,0.306421,0.025316,0.126210,0.021632,6.05700
20,50,0.310050,0.025300,0.127550,0.022450,6.44300
20,30,0.305100,0.026100,0.125300,0.022200,6.34200
20,48,0.304700,0.024900,0.127250,0.021350,6.32900
20,28,0.311750,0.026400,0.129350,0.022100,6.49700
20,24,0.304050,0.025100,0.127800,0.022250,6.31700
20,31,0.314100,0.026400,0.128350,0.023850,6.53200
20,27,0.318500,0.025850,0.134000,0.023450,6.62200
20,34,0.316200,0.025250,0.134450,0.023200,6.56800
20,38,0.323750,0.029050,0.132600,0.022250,6.72300
20,37,0.305100,0.025050,0.126550,0.022150,6.33300
20,42,0.310900,0.025700,0.130950,0.021900,6.45500
20,11,0.317850,0.027200,0.133400,0.022750,6.60400
20,9,0.311300,0.025650,0.131350,0.022400,6.47300
20,35,0.305000,0.026100,0.127800,0.021950,6.34900
20,26,0.319950,0.026250,0.132750,0.023400,6.65900
21,38,0.304571,0.024810,0.126524,0.023333,6.64000
21,30,0.303048,0.024857,0.125952,0.021429,6.61700
21,24,0.304524,0.024571,0.124714,0.021619,6.63200
21,29,0.300476,0.024619,0.126000,0.023143,6.55600
21,10,0.317238,0.026810,0.133238,0.022619,6.93500
21,33,0.304000,0.025429,0.127381,0.022333,6.63900
21,4,0.303524,0.024762,0.125286,0.021429,6.61800
21,50,0.314286,0.025333,0.131095,0.022762,6.86000
21,23,0.305429,0.027429,0.126810,0.021571,6.66200
21,6,0.314571,0.026143,0.129905,0.022524,6.86500
21,48,0.307143,0.025667,0.126524,0.024048,6.72700
21,15,0.313667,0.025762,0.128905,0.023000,6.85000
21,18,0.309476,0.027571,0.129952,0.021762,6.74900
21,12,0.319524,0.027381,0.131952,0.022667,6.97200
21,32,0.312619,0.028524,0.128571,0.022857,6.82000
22,35,0.304636,0.025091,0.129409,0.022045,6.95700
22,6,0.311455,0.025091,0.132091,0.022364,7.11000
22,47,0.306727,0.025227,0.129273,0.022091,7.00800
22,43,0.319364,0.026091,0.137636,0.022364,7.29700
22,28,0.315455,0.025409,0.133136,0.022909,7.19900
22,24,0.313545,0.026227,0.130455,0.021318,7.16800
22,48,0.313045,0.025727,0.131136,0.023818,7.14600
22,32,0.306455,0.025136,0.126000,0.021545,7.00300
22,7,0.315136,0.025091,0.134273,0.024000,7.19500
22,49,0.309455,0.025955,0.129136,0.022455,7.06900
22,12,0.313227,0.026000,0.131045,0.022091,7.17800
22,3,0.312000,0.025818,0.129682,0.023136,7.12700
22,13,0.312682,0.026000,0.131091,0.023227,7.15200
22,4,0.305091,0.025455,0.128955,0.021182,6.97600
22,27,0.315409,0.026409,0.129864,0.022500,7.20600
23,37,0.312000,0.026217,0.130348,0.021870,7.45700
23,11,0.306609,0.025348,0.127391,0.021739,7.34700
23,22,0.312522,0.024739,0.133435,0.021652,7.45800
23,28,0.309957,0.026652,0.130870,0.021000,7.41400
23,2,0.300913,0.025217,0.125609,0.021913,7.20100
23,1,0.304217,0.024957,0.128913,0.021739,7.26300
23,27,0.306435,0.026522,0.129652,0.021043,7.31900
23,46,0.313609,0.026174,0.134304,0.022217,7.48600
23,44,0.316391,0.026391,0.132565,0.023870,7.56100
23,18,0.306957,0.024783,0.131043,0.022304,7.34700
23,49,0.315870,0.025391,0.130304,0.025043,7.53900
